Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
144295.0,1.96637488200355,-1.91138024882521,-0.738228306337566,-1.32160468815038,-1.73744599819175,-0.782071998617688,-1.04939108515768,-0.234956447159785,-1.04614991612349,1.4748687875277,-0.976333910722704,-0.757619217617085,0.441138942431835,-0.495810161579954,-0.0016583936027153,-0.479258983077773,0.507430638683293,-0.0457138924365687,-0.342355423516511,-0.128999066566406,-0.043513741347673,0.0605892742967343,0.129500223340003,-0.0260986954938181,-0.357554845331296,-0.189652936787347,8.66528053695415e-05,-0.0177771190036824,172.0,0
40450.0,1.13122752353884,-1.61272830066156,0.658765297343392,-1.36498961072709,-1.71264651746115,0.0450325139578732,-1.21528362946391,0.0852248638329082,-1.93044838984178,1.47355097819145,1.46694132978769,0.0640623950654817,0.86826152102181,-0.31157842582181,0.369908898444788,-0.243346523913725,0.384742632390798,0.339181847572365,-0.559028744427611,-0.0206257140006554,0.111171674299118,0.420706731595818,-0.116693152788946,0.0271973338929558,0.19622132554222,-0.107498391707563,0.0394372166154301,0.0397790421689695,158.0,0
84611.0,1.22844568649305,-0.463174187103716,0.715604226236256,-0.851828369309628,-0.917753041633513,-0.167676261069826,-0.711070133401015,0.172793529745326,1.96064121147804,-1.1004790841835,-0.672037247546814,0.292073051880839,-0.779321813569242,0.0135136419980886,1.63611514264843,-0.593434857225406,0.0474415815137762,-0.0480236438345286,0.338428275924188,-0.195920848128143,-0.017345475145262,0.198471757921483,-0.0412240640218648,-0.283620555672242,0.448916896418506,-0.631958892568122,0.104551748519953,0.0265586141843993,1.0,0
39876.0,1.07023147180353,-0.708177047032126,0.579017388162421,-0.0656447677303361,-0.636319594088108,0.641121931983798,-0.630525926374501,0.229480573363529,0.960141076025335,-0.335488907653389,-0.0752834024265624,1.07687797346533,0.472956241397654,-0.479567126438646,-0.946818247718304,0.411198454785019,-0.547708325780832,0.210735109771597,1.16239649443251,0.184242528307223,-0.198011341380947,-0.533664096031697,-0.16355399829635,-0.74898672754954,0.239578962446524,0.986495053367981,-0.0542725424595601,0.0093301307937607,101.98,0
9404.0,-1.15189131429618,0.432299177338979,1.00363295768416,0.52189329096284,-0.247870606981098,-0.198119958866403,-0.202696308334249,0.0196336838084107,2.46156840504573,0.456922691794317,1.72345897918849,-1.04133938251098,2.08460743854762,0.547450701766838,-2.58722702903478,-0.390218473792116,0.569342145329936,0.106584079509232,0.39017725289806,-0.10634063877913,-0.324460011783595,0.139020258381583,0.431487102262036,0.329619712999632,-0.17101293968268,0.341532443369205,0.0634116614400786,0.193535094452468,0.01,0
70239.0,1.06571787807875,-0.005897959196711,1.4992104293601,1.41362285474603,-0.975833527715226,-0.0180346532083608,-0.554888128760322,0.137792678965721,0.704271025823573,-0.276721411948394,0.0734779445848514,1.26006216400118,0.890721957346227,-0.491351879085805,0.284519314480335,-0.415429453397023,0.169097695235301,-0.804225255377572,-0.778514714736901,-0.114054985142716,0.0136893526645149,0.317753967248778,0.0756646096954608,0.630959137421061,0.302204314705945,-0.415580282531489,0.0954041873378923,0.0429140583469621,12.99,0
167600.0,2.04377954166958,-0.375502209202719,-2.54687939950425,-0.726432938583786,2.38490464812359,3.31931034755188,-0.474360860287217,0.790624305056594,0.402949895646642,0.0915555460725161,0.004442214394093,0.390314630917492,-0.211913406048773,0.496358656742165,0.473085927987865,-0.171120163196901,-0.368154072003478,-0.975834083687562,0.0217196857582737,-0.147646695820661,-0.291181639390466,-0.836701919611137,0.378567364787361,0.698364215838144,-0.266120287478869,0.218891032714594,-0.0528113692971311,-0.0663131920950846,4.49,0
94094.0,-0.476082812277868,1.77398895328439,2.12762683991756,4.5075772800687,-0.224428597668695,1.52916495429379,-0.698580034905067,0.783827899618263,-0.534456396550476,1.0618089382512,1.16426286399058,-1.71274481211243,3.27738652687151,1.33861594458273,-0.770693348049836,0.608894939097409,0.444329251724676,1.24688276652833,1.17412243697783,0.252763711211104,-0.0040392582978826,0.414630320843641,-0.0076493446892791,-0.385324388414037,-0.855407881045797,0.207047838902725,0.360077270794748,0.191967471449131,0.0,0
54754.0,1.16106483558252,-0.177687037355681,1.23873444885772,0.87137930645823,-1.08407400371644,-0.299308901483732,-0.594464734798112,0.0562367429571422,0.89600192408909,-0.25160629949087,-0.697346686903652,0.560015266345518,0.271259713966206,-0.449296757415722,0.176051835391814,0.154440922315354,-0.187948450492479,-0.260480472870771,-0.0440434041132432,-0.0647188896647775,-0.0828808235920384,-0.0572196272926865,0.0183255061744365,0.42251393610079,0.25836093037075,0.315394610144704,0.0164175068514682,0.0295091793788483,19.63,0
116778.0,-0.196539694237455,1.16765363439266,-1.22970642310531,-1.43136784746666,1.49023483961068,-0.905432040613918,1.53756312050061,-0.237942086310083,-0.266737520272706,0.0289214516427349,-0.25157767379263,-0.234160256712626,-1.08916317726737,0.967105561865411,-0.694192947148177,-0.153676125562487,-0.977590942989923,0.536481140527771,0.514043681958357,0.0298995164947892,0.189437589566684,0.757373216543077,-0.373099615823898,-1.01113791658431,-0.183749803083358,0.139412764463533,0.490424449114623,0.305948100749471,0.37,0
117123.0,2.0605005188221,-0.131934488540448,-1.0844774768121,0.429630857189866,-0.248827891215875,-1.24577795326028,0.108867793811928,-0.271768095291679,0.711137467198078,0.10622277156517,-0.924880245658735,-0.156386327529188,-1.06179290357603,0.499747090680003,0.162736335095603,-0.0550357894670723,-0.220574901079486,-0.734568140035655,0.150297602321491,-0.296357324592199,-0.30149600492576,-0.789624890985378,0.35464964967773,0.0155369798275242,-0.337683347246422,0.199130599195317,-0.0781062354234568,-0.0622289960289578,1.98,0
142380.0,2.03057553288766,-0.922549320508613,-2.29926044270976,-1.00901503604149,0.0134153154023226,-1.10391224729503,0.209438121159045,-0.378098311732185,-1.12910669782105,1.07057353098376,0.978915909279639,-0.453155967950644,-0.899054086985064,0.759875733885056,-0.622658347152021,0.698532886057627,0.150080995112103,-1.06179756618151,0.912305623277898,0.146949580039694,0.450984189523366,0.954446823869328,-0.12480460081127,0.809231018114019,0.36385983927809,0.0153298873575978,-0.113836216406505,-0.0668479310832197,120.88,0
21407.0,1.14987011706179,-0.0565961105570345,0.380275665898471,0.285901149628095,-0.591419786864859,-0.946579257079736,-0.087774166324027,-0.186055391862197,1.24857212196129,-0.309375354534302,2.41505710771767,-2.06724489845653,0.697860024014625,2.12605011563717,-0.358538098271174,0.325875255413824,0.334009453567474,0.340966535448886,0.002167475740283,-0.0696477430019116,-0.0919470151149939,-0.181431060895725,-0.043566445711847,0.527387047106347,0.259994339120067,0.968146529938001,-0.136029518552422,-0.0083713628150358,54.03,0
70194.0,1.22024771609303,0.220728604952777,0.005877330918122,0.367759507954691,0.185950269093288,0.1092512071338,-0.127787487885277,0.141198304781569,-0.143711939933245,-0.148763770243048,1.1931278624691,0.641394274430369,-0.0217822085492574,-0.0516138396272506,0.724566990218028,0.595499536255183,-0.21286292159039,0.004009399453906,-0.0057480284169917,-0.0978397567947238,-0.257113290932969,-0.750945955213298,0.0652885822673686,-0.715942197105726,0.196434994258174,0.150317279382501,-0.0128640307333327,0.0095306664789862,0.89,0
140297.0,2.29950594119428,-1.50381702214843,-0.858513520425358,-1.89389663168828,-0.995894881315357,0.278923981604506,-1.45787343839196,0.0583566587654141,-1.17729287537577,1.6782146636551,-0.419776732612144,-0.290221882299804,0.950538254670326,-0.538118337798526,-0.567758104917868,0.333881863902621,-0.382937409453817,0.734375079108241,0.658022822137364,-0.344039717632747,-0.433847414779289,-0.803506385373548,0.27413060645302,-1.4485586103899,-0.451654030711642,-0.42026583202787,0.0327150927283706,-0.0565800407928494,22.95,0
11456.0,1.17370783249813,-0.0817967554124232,0.80210753862823,0.0377967372503891,-0.651931742634406,-0.323899914562019,-0.522688689132798,0.0687914754921224,1.52361453479498,-0.437971866357084,2.68771676640579,-1.86738250288445,0.828954587533059,1.96264259378194,0.138652743048384,0.259051672353852,0.516743909866469,-0.0669413714702918,-0.317352831993689,-0.175699700449955,-0.197257136669808,-0.362538929245943,0.155091875754366,0.191434512487346,-0.0653326407727763,0.868033931866413,-0.0908045305956935,-0.0092948191797626,8.12,0
18566.0,1.24936584477321,0.259922397602327,0.505972894723148,1.32696561705752,-0.0554650687405615,-0.0156672482003203,-0.156831649900827,-0.104244154997957,1.83819331216568,-0.540900199016228,-0.515371749207397,-2.26576452350994,1.72073274845819,1.32184848565574,-0.832458545056177,-0.0535325983298474,0.352781674667293,-0.0002033204737522,0.162163870640052,-0.162111087836032,-0.473249909602896,-0.940948201814868,-0.0532711015960052,-0.525908284667539,0.584289955868945,-0.532133005950214,0.0115729982810248,0.0138278539171247,10.66,0
426.0,-0.424126020366472,0.943261996843593,1.13335382744109,-0.166337790141043,0.387243438041845,-0.0303816157668261,0.466044813051075,0.275040959139953,-0.527931831544342,-0.364996705031302,1.29431562742138,0.212521564129353,-0.633655364175992,-0.0824183740343253,0.547718126158906,0.415066880947365,-0.0425967783127654,0.102803552556128,-0.0316987837002782,0.0685512468264809,-0.211157825164895,-0.582126077193354,-0.0212269121327936,-0.379103827161142,-0.241854062765594,0.106795711431582,0.251810939592035,0.080462096684779,4.95,0
75656.0,-1.78748599342178,1.85521711647732,0.610227877684249,-0.117842068530274,-0.324671724116631,-0.710005865609232,0.525730177845716,0.156552064633825,-0.0850245657366217,0.519411731216068,0.0784346654264775,0.616718000007831,0.762062734802966,0.0728319555506012,0.84837582015328,-0.424220063335389,0.0782708874844224,-0.836565832513161,-0.568247752900946,0.0205339583434341,0.15520407300445,0.599175468970898,0.012688835471752,0.446570248184602,-0.363161245183151,0.205288498351731,-0.77982635877607,-0.291972448712331,18.09,0
38308.0,-0.794985738947743,0.535071246661104,2.56061266002789,0.319330693229891,-0.197702590691004,-0.275464110889688,0.155895582024659,0.172014053926205,0.27384914080298,-0.887129459201142,-0.994988434703898,0.31161958200451,0.142812758880453,-0.53336972356111,-0.450249502522645,0.190275184293453,-0.480578568025046,0.0192841128178905,-0.682246850351079,-0.0752878752570381,0.041599062670417,0.202480646864046,-0.166093097210422,0.390097112939506,0.0545588213878245,-0.55271638008674,0.135100395331696,0.127832574087975,9.99,0
124493.0,2.04522970485836,-1.07064810523866,-0.835854006207256,-0.792624582072055,-1.10412640375308,-1.13271666344203,-0.599339838974336,-0.16586191426687,-0.044553070290896,0.770430482453342,-0.78693326137122,-1.28563829897223,-1.53492525329481,0.219020180896104,0.524603126890277,1.19587369949305,0.299769145554065,-1.741504042287,0.674023432389482,-0.0185659732527793,-0.229596408782359,-0.959304313076706,0.455947365208292,-0.119381594589608,-0.654538707428358,-0.686897284121716,-0.0334917384977537,-0.036482791162769,78.95,0
122525.0,-0.0651855525425347,0.6481905998307,1.2984892586357,2.68598505915188,1.00625550647358,3.08719799110762,-0.589782809832625,0.0714456331383743,-0.802893857770549,0.52398574586792,-0.758629549780715,-0.29770826815953,-0.520583770274903,-0.0195247512745339,0.290563613634996,0.105457861846944,0.176989661848719,-1.70128968504482,-3.65176134839213,-0.450538158586572,1.09575959695757,0.773366929192176,-0.0554506628439294,-0.713781918506975,0.407134525597773,0.253027341063079,0.251768137856984,0.248525314257115,30.23,0
62167.0,1.45846975674758,-0.818098034853171,-0.792247959213031,-1.82337856658668,1.18848766997529,3.40434508250839,-1.42688514257579,0.872859694057048,-0.682947938171775,0.680697107088648,-0.0498781559801892,-0.754662583278616,0.303561992036661,-0.216972283273752,1.17294923676567,1.67762865292668,-0.385850554061622,-0.600110392511578,0.69415903938513,0.197890496379123,0.244059257213771,0.518563337763516,-0.111779588857511,1.04016144342764,0.615234310895866,-0.0890655004379986,0.0301213484116536,0.0144795663958225,4.0,0
123506.0,2.27441667848003,-1.47126924660437,-0.770306361382332,-1.88648689616081,-0.961468632246846,0.456433072492843,-1.5160644617023,0.136114373526378,-1.2550881352269,1.65986381252844,0.156082778558998,-0.0346791317259903,1.03042534367027,-0.547191274632499,-0.537124388339582,0.126272843748083,-0.151200575242805,0.472132711875178,0.382218080699858,-0.342374496105979,-0.398392153284321,-0.71351748603603,0.392282759046958,-0.174313396413965,-0.516528635815523,-0.484849731004399,0.0340986878840268,-0.0451523271577404,15.75,0
109208.0,-1.5040530410387,-0.299146598375629,2.16918304628111,-0.0422377744161293,0.942008478990671,-0.143297013501674,0.214351218314552,-0.119107261894746,1.39642736712528,-0.825297966872249,1.7562404658845,-1.92881953684476,1.81756097445442,1.34495408163765,0.0337286989589281,-0.0124393294202214,-0.060231726094087,1.04551470718385,0.973616449700206,-0.0804810240383771,-0.329220703718743,-0.261718362938923,0.545920226648993,-0.513122875446717,0.482764452088806,-0.696381125875933,-0.0824897924249191,-0.257100424929642,10.47,0
76435.0,-1.22241416759789,0.327049242360596,1.08069964787029,-1.60019300861741,-0.278828646961901,-0.91615814273916,-0.0413015919543904,0.325314306088566,-1.68397936868361,-0.89950679819469,-0.565485434989187,-0.619765249742663,1.12643014952366,-1.3519645416237,0.315645850787243,1.99964793297655,0.749349742468421,-0.634977561122778,-0.0208580327584098,0.295983107091708,0.177637388836198,0.0405128586254815,-0.207166242387333,-0.191589504565928,0.513838830615244,-0.341314929259797,-0.0854005457239551,-0.032615680471196,59.9,0
66439.0,1.00744838799801,0.424462468965609,0.444459640706695,2.25313041479439,0.668438692141776,1.33116082140373,-0.0678618558274785,0.506428475847944,-0.757030612643223,0.511704118879223,0.351476593398042,-0.234961791605966,-1.23448515277378,0.774280316760528,1.64900585086767,-0.536792414510588,0.691118768022668,-2.62768035958312,-2.28047418491847,-0.367842175030532,-0.382559475619119,-1.13350651075634,0.410285348246937,-1.07627889734066,-0.220307252462514,-0.357661094780341,0.0443880431602,0.0110786070279255,3.99,0
46854.0,1.12482298591729,-0.0585634458248471,0.609786341496417,0.794950974259232,-0.634183503691997,-0.497233081398135,-0.0966963209595326,0.0005468191154165,0.211595259559833,-0.0323533638114983,1.19100861206194,1.14623145059082,-0.312972211455095,0.17705126988418,-0.9052681471232,-0.13466101889009,-0.134786871457478,-0.259843274607406,0.424162184026774,-0.0730140387964783,-0.15319275778126,-0.362313391832735,0.0050802172392553,0.577147834702014,0.381991047216394,0.23646878460785,-0.0318369195898478,0.0090103692631393,32.66,0
155152.0,-0.523935099630664,0.69149653287202,0.36543975533318,-0.121575448134396,0.84210874166806,-0.215764088040429,0.494455132186935,-0.857452823065435,-0.636818206925815,-0.138612793366816,0.584833227302025,0.853108871228557,0.417568484600774,0.39238645024725,-0.425690190772713,-0.315896155755031,-0.269485418081446,-0.0573392959122516,1.53142340928483,-0.185045787783415,0.59731294932975,-0.536482258560098,0.322575544735614,-0.456912356392036,-0.686921167194309,0.322200570267565,0.224301323963986,0.14513264450414,4.46,0
37174.0,1.36517017025038,-0.753152070143471,0.608259288336698,-0.865243225929232,-0.914395037692044,0.222339755331728,-1.087969822469,0.110807060854007,-0.377953091246611,0.553132238301234,-0.809867380503104,-0.710478575528834,0.657015907624436,-0.510210981346859,1.40490096582148,1.42199587602718,0.0182977134063677,-1.05368250185216,0.174568987526817,0.125906945384981,0.364432068779737,1.02880458060008,-0.190870032764883,-0.716785043452153,0.4684365981684,0.0304888029202322,0.0519328975478572,0.0166373403178733,24.99,0
130452.0,0.436863685447344,0.482185055838151,-0.536826722379268,1.06128349307073,0.862774983965059,-0.506215785737522,0.585517667344775,-0.145514312662266,-0.663759773145983,0.5253395834423,0.392772310723062,0.0374664333864753,-0.902018621208363,0.914384599225066,0.0864340832519487,-1.41455603258139,0.571516620151802,0.297125660960842,3.17365407930936,0.156747521493156,0.206350227228625,0.783070278319998,0.0385456241726988,-0.324702055452391,-1.36934844373898,0.789911618542901,0.257530559918268,0.265021420971559,2.69,0
136709.0,2.00732281323434,-0.0607789508083685,-1.9323899177755,0.387637990127849,0.312338059176746,-1.35710309921996,0.633733658378794,-0.373935862138126,0.251041231315569,0.184819045672414,0.770826466405317,0.562790236111784,-1.27586590498969,1.05910957904394,-0.806672216055901,-0.676074752184987,-0.26114678005651,0.0153618154854019,0.413078742921524,-0.280561548625247,0.192999957489379,0.659089620067461,-0.0872975276241862,0.102641875804845,0.476009927397419,-0.0929535626254435,-0.0672431832513371,-0.081582385515911,27.54,0
54336.0,-0.569996798801133,0.0483737610701856,2.33112216874554,-1.02436403450779,-0.788623504821627,-0.221128687424152,-0.259002972382434,0.132371139747895,0.582881409196952,-1.13358017105855,1.5054468079411,1.57272950658424,1.15065831576639,-0.236851628076822,1.30927476714549,-1.02942701820017,0.276196955243498,0.946631310977347,2.80771545911133,0.427992599919224,0.275950098954493,0.989320823084786,-0.28957526429485,0.449409773465702,0.211491938632693,0.376920408534226,0.119281649536138,0.0855367031783641,31.5,0
54615.0,-1.91773552476886,0.104219207760512,1.9573200787613,1.37827322302145,-0.741049257431257,0.727214716148251,-0.358992405663205,0.855474896538612,-0.298351843768945,-0.212798045876177,0.974404945889829,0.629272214681635,-0.345931332818111,0.291061856278677,0.631051123527862,-0.119838836951333,0.198176939980302,0.653955230756514,0.591443472979665,0.232707806813145,0.300840771293991,0.777562018120826,-0.217893104327095,0.0412945347661551,0.264839640273077,-0.0464746581944563,0.159109956935375,0.0405193823423423,135.0,0
114652.0,-0.934539348181427,0.119790668563493,1.66830576527019,-0.871623856503793,1.21264454155065,2.12225777487218,-0.372996859435938,0.871473391000107,0.375662618430362,-0.986644915477896,2.00972764803684,0.264935119846604,-0.891928977519878,-1.40116975235658,1.19671819274634,-0.0899224183184357,1.13875741520474,-0.686933276234833,-1.84157306629883,0.142941014671423,0.0180026521803855,0.314733902748533,-0.0766842226179624,-0.695162214907283,0.0113188507394213,0.549040643183745,0.0719312170596935,-0.19833908646756,14.63,0
46076.0,-0.665448388036163,0.105835951481478,1.07884006037548,-1.72764066176931,0.215741392978608,-0.954035524782628,0.404561422955428,-0.0023368903769549,-1.83314492692907,-0.332251968004069,1.34656381652229,-0.49702879654031,-0.261859458456408,-0.870393908747642,-0.469602466815251,1.87051587278798,0.451004745233791,-0.784206925736351,0.498153379144581,0.262069228047595,-0.231008330608183,-1.12671892655023,0.0416346062165133,-0.14450194500161,0.32121225404307,-0.721005599137199,-0.0792485075983923,-0.012906755028422,51.85,0
148897.0,0.12776916414669,0.865022344940991,-2.18683939221449,-0.263212184368011,0.676481261503836,-1.28549499596635,1.29553511114055,0.0937915975094017,-0.294986967077132,-1.13371346697843,-1.19877649043586,-1.14043685110046,-2.00808426226269,-0.168294882663404,-0.526200956385921,0.100624645472829,0.95698018867351,0.253261292706099,-0.374063138252703,-0.205434061004699,0.203740962245659,0.329972801526041,0.196705149955728,0.631940780453547,-0.311273762343411,0.51788412028376,-0.197002477047893,-0.0403939376342237,101.96,0
72474.0,-1.48124894381297,2.63847526078595,-1.10601093001669,0.445396731341575,0.768807767080458,-1.73734243393334,0.781280219909628,0.596999770592898,-1.46574316995666,-2.3244081376342,2.15779446732263,0.34789345675533,-0.205111193565165,-2.76675440525063,-0.468217357822795,1.58800766305122,2.54323504459575,1.89498761879429,-1.31134541554741,-0.31988728148569,0.0766522902282828,-0.167778206648712,-0.256626357391018,0.195943723940912,0.300919392431235,-0.549408830116603,-0.403462529447095,0.0644512154783231,0.74,0
159224.0,1.8581807307821,-0.538477940919256,-0.274717210794166,0.563131286567283,-0.783008715801882,-0.49862025009918,-0.486067465575369,-0.0971936967198243,1.34567499670428,-0.222400468895431,-0.805761280972174,0.914728441222079,0.884670327187287,-0.331575790234068,0.444342464251529,-0.0145413550144614,-0.482676963801819,0.0243492469988245,-0.329012147566807,-0.0651618136097976,0.242627525615293,0.875550451832632,0.0674389039976189,0.0359261959657617,-0.106880801152411,-0.218618491788761,0.0393540166689561,-0.0254153793751731,65.94,0
124055.0,2.28996689805356,-0.589750588215378,-2.59882734552269,-1.04594665685894,0.255075001278243,-1.40056891368251,0.279435588642761,-0.452602188656267,-1.03001712590579,1.16250877725482,0.275893377497874,-1.02837279271358,-1.77826026323034,0.939208934945822,-1.02632797303908,0.46748315865782,0.227175154384495,-0.913390525269865,1.22957328253382,-0.160093513774362,0.47794544717399,1.36363894557551,-0.278754509254459,-0.434457408318101,0.7426073829202,0.315905250126697,-0.11032902941783,-0.111873379091223,10.0,0
159048.0,-1.7984475439458,-0.830290826434297,2.18520898107277,-1.82060808628088,-0.854632532287213,0.905317071542881,-1.24549068390941,-1.23335118821913,0.333339376997503,-0.405837130439922,-1.99406146243805,-0.42462476235632,-0.639812366907339,-1.04871273398008,-1.27715904376704,-1.30392172667227,0.319592983970184,1.05867294707599,-0.622606997491114,-1.19435682672688,0.891556525846956,-1.31578543952613,-0.237302349190725,0.646675573699583,0.134546272494154,1.25254678371373,0.345406666170624,-0.0464606865271366,132.7,0
134010.0,-1.07013501061914,1.25876757967065,0.733696651823427,-0.703722469654245,-0.130253963784673,0.42134375689993,-0.530791278304635,-1.06662401191935,0.379174261384101,-1.07661210442115,-1.26439636464966,0.973685875412476,1.30136757275665,-0.172549069744223,-0.0843468323339399,0.114452469970432,-0.37763729889193,0.265391689664864,-0.383407302757255,-0.504521264260241,1.86532855175978,0.561515823088409,0.061268272425146,0.634774043775819,-0.313669197163653,-0.299932997542591,0.181835776457995,0.145472018571564,9.99,0
42810.0,-4.9564293812179,3.36168781372783,0.493405291522301,-0.722515138186074,-0.394678150398072,4.07181602677569,-3.4174776515592,-7.52623123326746,1.90710125502826,1.22115365817205,-0.768936961994044,0.671886110547678,-0.64595533420953,-0.327914189588385,1.16122037473944,-0.977465303322031,1.49749927616111,-1.58460700316015,-1.29167703133635,-1.54523849693864,8.18644327450526,-2.56007965693158,1.13092901319522,-1.94244150534979,0.359645951058186,0.545144323775141,0.224233058570089,-0.413832545080585,11.04,0
55194.0,-1.33489681049139,1.06287562224762,1.87003929551376,3.04449923888713,-0.493667832787274,-0.376255709997973,-0.0810479389463071,0.476320057934804,-1.32497029435319,0.715429630878301,-0.355953690448184,-0.161585423413753,0.237309312700845,0.401480337673161,1.42861157050813,0.248346355335132,0.158347381178315,0.0739015065575525,0.625076220765837,0.142710352729472,-0.0379741009177832,-0.14264515992775,0.405744305561338,0.671963068204191,-0.434177692290721,-0.0090967566482544,0.190035670404526,0.106369585192592,39.0,0
